group_key,township_en,township_mm,township_is_town_label,resolved_township_public_id,resolved_township_core_id,township_resolve_note,locality_type,locality_en,locality_mm,normalized_name_en,normalized_name_mm,postal_row_count,postal_codes,coremap_candidate_count,coremap_candidate_public_ids,mimu_hit_count,mimu_source_pcodes,audit_decision,audit_note,name_evidence
sartaung|ward|ကျောင်းနောက်|kyaungnauk,Sar Taung Town,ဆားတောင် မြို့,true,,,unresolved,ward,Kyaung Nauk Quarter,ကျောင်းနောက် ရပ်ကွက်,kyaungnauk,ကျောင်းနောက်,1,0272005,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sartaung|ward|မြင်းကြွ|myinkywa,Sar Taung Town,ဆားတောင် မြို့,true,,,unresolved,ward,Myin Kywa Quarter,မြင်းကြွ ရပ်ကွက်,myinkywa,မြင်းကြွ,1,0272009,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sartaung|ward|ညောင်ငုတ္တို|nyaungngoketo,Sar Taung Town,ဆားတောင် မြို့,true,,,unresolved,ward,Nyaung Ngoke To Quarter,ညောင်ငုတ္တို ရပ်ကွက်,nyaungngoketo,ညောင်ငုတ္တို,1,0272010,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sartaung|ward|ပင်းသင်း|pinthin,Sar Taung Town,ဆားတောင် မြို့,true,,,unresolved,ward,Pin Thin Quarter,ပင်းသင်း ရပ်ကွက်,pinthin,ပင်းသင်း,1,0272004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sartaung|ward|ရှားပင်ကန်|sharpinkan,Sar Taung Town,ဆားတောင် မြို့,true,,,unresolved,ward,Shar Pin Kan Quarter,ရှားပင်ကန် ရပ်ကွက်,sharpinkan,ရှားပင်ကန်,1,0272011,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sartaung|ward|တောင်ပို|taungpo,Sar Taung Town,ဆားတောင် မြို့,true,,,unresolved,ward,Taung Po Quarter,တောင်ပို ရပ်ကွက်,taungpo,တောင်ပို,1,0272008,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sartaung|ward|သင်းတွဲ|thintwe,Sar Taung Town,ဆားတောင် မြို့,true,,,unresolved,ward,Thin Twe Quarter,သင်းတွဲ ရပ်ကွက်,thintwe,သင်းတွဲ,1,0272003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sartaung|ward|သူဌေး|thuhtay,Sar Taung Town,ဆားတောင် မြို့,true,,,unresolved,ward,Thu Htay Quarter,သူဌေး ရပ်ကွက်,thuhtay,သူဌေး,1,0272007,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sartaung|ward|ရေကြည်|yaekyi,Sar Taung Town,ဆားတောင် မြို့,true,,,unresolved,ward,Yae Kyi Quarter,ရေကြည် ရပ်ကွက်,yaekyi,ရေကြည်,1,0272001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sartaung|ward|ရွာစိုက်|ywarsaik,Sar Taung Town,ဆားတောင် မြို့,true,,,unresolved,ward,Ywar Saik Quarter,ရွာစိုက် ရပ်ကွက်,ywarsaik,ရွာစိုက်,1,0272002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sartaung|ward|ရွာဝေး|ywarway,Sar Taung Town,ဆားတောင် မြို့,true,,,unresolved,ward,Ywar Way Quarter,ရွာဝေး ရပ်ကွက်,ywarway,ရွာဝေး,1,0272006,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shanywarthit|ward|၁|1,Shan Ywar Thit Town,ရှမ်းရွာသစ် မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,1365001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shanywarthit|ward|၂|2,Shan Ywar Thit Town,ရှမ်းရွာသစ် မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,1365002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shanywarthit|ward|၃|3,Shan Ywar Thit Town,ရှမ်းရွာသစ် မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,1365003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shanywarthit|ward|၄|4,Shan Ywar Thit Town,ရှမ်းရွာသစ် မြို့,true,,,unresolved,ward,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,4,၄,1,1365004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shinbwayyang|ward|၁|1,Shin Bway Yang Town,ရှင်ဗွေယန် မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,0165001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shinbwayyang|ward|၂|2,Shin Bway Yang Town,ရှင်ဗွေယန် မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,0165002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shinbwayyang|ward|၃|3,Shin Bway Yang Town,ရှင်ဗွေယန် မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,0165003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shinbwayyang|ward|၄|4,Shin Bway Yang Town,ရှင်ဗွေယန် မြို့,true,,,unresolved,ward,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,4,၄,1,0165004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwepyiaye|ward|၁|1,Shwe Pyi Aye Town,ရွှေပြည်အေး မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,0265001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwepyiaye|ward|၁၀|10,Shwe Pyi Aye Town,ရွှေပြည်အေး မြို့,true,,,unresolved,ward,No (10) Quarter,အမှတ် (၁၀) ရပ်ကွက်,10,၁၀,1,0265010,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwepyiaye|ward|၁၁|11,Shwe Pyi Aye Town,ရွှေပြည်အေး မြို့,true,,,unresolved,ward,No (11) Quarter,အမှတ် (၁၁) ရပ်ကွက်,11,၁၁,1,0265011,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwepyiaye|ward|၂|2,Shwe Pyi Aye Town,ရွှေပြည်အေး မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,0265002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwepyiaye|ward|၃|3,Shwe Pyi Aye Town,ရွှေပြည်အေး မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,0265003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwepyiaye|ward|၄|4,Shwe Pyi Aye Town,ရွှေပြည်အေး မြို့,true,,,unresolved,ward,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,4,၄,1,0265004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwepyiaye|ward|၅|5,Shwe Pyi Aye Town,ရွှေပြည်အေး မြို့,true,,,unresolved,ward,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,5,၅,1,0265005,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwepyiaye|ward|၆|6,Shwe Pyi Aye Town,ရွှေပြည်အေး မြို့,true,,,unresolved,ward,No (6) Quarter,အမှတ် (၆) ရပ်ကွက်,6,၆,1,0265006,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwepyiaye|ward|၇|7,Shwe Pyi Aye Town,ရွှေပြည်အေး မြို့,true,,,unresolved,ward,No (7) Quarter,အမှတ် (၇) ရပ်ကွက်,7,၇,1,0265007,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwepyiaye|ward|၈|8,Shwe Pyi Aye Town,ရွှေပြည်အေး မြို့,true,,,unresolved,ward,No (8) Quarter,အမှတ် (၈) ရပ်ကွက်,8,၈,1,0265008,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwepyiaye|ward|၉|9,Shwe Pyi Aye Town,ရွှေပြည်အေး မြို့,true,,,unresolved,ward,No (9) Quarter,အမှတ် (၉) ရပ်ကွက်,9,၉,1,0265009,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwenyaung|ward|အောင်သပြေ|aungthapyay,Shwenyaung Town,ရွှေညောင် မြို့,true,,,unresolved,ward,Aung Tha Pyay Quarter,အောင်သပြေ ရပ်ကွက်,aungthapyay,အောင်သပြေ,1,0660010,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwenyaung|ward|ဓနသိဒ္ဓိ|danatheikdi,Shwenyaung Town,ရွှေညောင် မြို့,true,,,unresolved,ward,Dana Theik Di Quarter,ဓနသိဒ္ဓိ ရပ်ကွက်,danatheikdi,ဓနသိဒ္ဓိ,1,0660004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwenyaung|ward|လှိုင်ဘုံသာ|hlaingbonthar,Shwenyaung Town,ရွှေညောင် မြို့,true,,,unresolved,ward,Hlaing Bon Thar Quarter,လှိုင်ဘုံသာ ရပ်ကွက်,hlaingbonthar,လှိုင်ဘုံသာ,1,0660001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwenyaung|ward|မင်္ဂလာ|mingalar,Shwenyaung Town,ရွှေညောင် မြို့,true,,,unresolved,ward,Min Ga Lar Quarter,မင်္ဂလာ ရပ်ကွက်,mingalar,မင်္ဂလာ,1,0660011,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwenyaung|ward|မင်္ဂလာအောင်မြေ|mingalaraungmyay,Shwenyaung Town,ရွှေညောင် မြို့,true,,,unresolved,ward,Min Ga Lar Aung Myay Quarter,မင်္ဂလာအောင်မြေ ရပ်ကွက်,mingalaraungmyay,မင်္ဂလာအောင်မြေ,1,0660007,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwenyaung|ward|မင်္ဂလာရွှေဗဟို|mingalarshwebaho,Shwenyaung Town,ရွှေညောင် မြို့,true,,,unresolved,ward,Min Ga Lar Shwe Baho Quarter,မင်္ဂလာရွှေဗဟို ရပ်ကွက်,mingalarshwebaho,မင်္ဂလာရွှေဗဟို,1,0660006,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwenyaung|ward|ဆည်လဲ|selel,Shwenyaung Town,ရွှေညောင် မြို့,true,,,unresolved,ward,Se Lel Quarter,ဆည်လဲ ရပ်ကွက်,selel,ဆည်လဲ,1,0660008,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwenyaung|ward|ရွှေဘုံသာ|shwebonthar,Shwenyaung Town,ရွှေညောင် မြို့,true,,,unresolved,ward,Shwe Bon Thar Quarter,ရွှေဘုံသာ ရပ်ကွက်,shwebonthar,ရွှေဘုံသာ,1,0660003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwenyaung|ward|စဉ့်ဟယ်|sinthal,Shwenyaung Town,ရွှေညောင် မြို့,true,,,unresolved,ward,Sint Hal Quarter,စဉ့်ဟယ် ရပ်ကွက်,sinthal,စဉ့်ဟယ်,1,0660009,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwenyaung|ward|သုခချမ်းသာ|thukhachanthar,Shwenyaung Town,ရွှေညောင် မြို့,true,,,unresolved,ward,Thu Kha Chan Thar Quarter,သုခချမ်းသာ ရပ်ကွက်,thukhachanthar,သုခချမ်းသာ,1,0660002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwenyaung|ward|ရတနာ|yadanar,Shwenyaung Town,ရွှေညောင် မြို့,true,,,unresolved,ward,Ya Da Nar Quarter,ရတနာ ရပ်ကွက်,yadanar,ရတနာ,1,0660005,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwethaungyan|ward|၁|1,Shwethaungyan Town,ရွှေသောင်ယံ မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,1060001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwethaungyan|ward|၂|2,Shwethaungyan Town,ရွှေသောင်ယံ မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,1060002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
shwethaungyan|ward|၃|3,Shwethaungyan Town,ရွှေသောင်ယံ မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,1060003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sinmeeswea|ward|၁အောင်ရတနာ|1aungyadanar,Sin Mee Swea Town,ဆင်မြီးဆွဲ မြို့,true,,,unresolved,ward,(1) Aung Ya Da Nar Quarter,(၁) အောင်ရတနာ ရပ်ကွက်,1aungyadanar,၁အောင်ရတနာ,1,1864001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sinmeeswea|ward|၂ဗဟို|2baho,Sin Mee Swea Town,ဆင်မြီးဆွဲ မြို့,true,,,unresolved,ward,(2) Baho Quarter,(၂) ဗဟို ရပ်ကွက်,2baho,၂ဗဟို,1,1864002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sinmeeswea|ward|၃ခေတ်သစ်ရတနာ|3khitthityadanar,Sin Mee Swea Town,ဆင်မြီးဆွဲ မြို့,true,,,unresolved,ward,(3) Khit Thit Ya Da Nar Quarter,(၃) ခေတ်သစ်ရတနာ ရပ်ကွက်,3khitthityadanar,၃ခေတ်သစ်ရတနာ,1,1864003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sinbo|ward|အောင်ချမ်းသာ|aungchanthar,Sinbo Town,ဆင်ဘို မြို့,true,,,unresolved,ward,Aung Chan Thar Quarter,အောင်ချမ်းသာ ရပ်ကွက်,aungchanthar,အောင်ချမ်းသာ,1,0160003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sinbo|ward|အောင်မင်္ဂလာ|aungmingalar,Sinbo Town,ဆင်ဘို မြို့,true,,,unresolved,ward,Aung Min Ga Lar Quarter,အောင်မင်္ဂလာ ရပ်ကွက်,aungmingalar,အောင်မင်္ဂလာ,1,0160002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sinbo|ward|ဧရာဦး|ayeyaru,Sinbo Town,ဆင်ဘို မြို့,true,,,unresolved,ward,Aye Yar U Quarter,ဧရာဦး ရပ်ကွက်,ayeyaru,ဧရာဦး,1,0160001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sinphyukyun|ward|၁|1,Sinphyukyun Town,ဆင်ဖြူကျွန်း မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,0461001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sinphyukyun|ward|၂|2,Sinphyukyun Town,ဆင်ဖြူကျွန်း မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,0461002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sinphyukyun|ward|၃|3,Sinphyukyun Town,ဆင်ဖြူကျွန်း မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,0461003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sitkwin|ward|မြောက်စု|myauksu,Sit Kwin Town,စစ်ကွင်း မြို့,true,,,unresolved,ward,Myauk Su Quarter,မြောက်စု ရပ်ကွက်,myauksu,မြောက်စု,1,1866002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sitkwin|ward|မ|myoma,Sit Kwin Town,စစ်ကွင်း မြို့,true,,,unresolved,ward,Myo Ma Quarter,မြို့မ ရပ်ကွက်,myoma,မ,1,1866003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sitkwin|ward|ရွှေတောင်တန်း|shwetaungtan,Sit Kwin Town,စစ်ကွင်း မြို့,true,,,unresolved,ward,Shwe Taung Tan Quarter,ရွှေတောင်တန်း ရပ်ကွက်,shwetaungtan,ရွှေတောင်တန်း,1,1866004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sitkwin|ward|ဝဇီယာ|waziyar,Sit Kwin Town,စစ်ကွင်း မြို့,true,,,unresolved,ward,Wa Zi Yar Quarter,ဝဇီယာ ရပ်ကွက်,waziyar,ဝဇီယာ,1,1866001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sukali|ward|၁|1,Su Ka Li Town,စုကလိ မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,1366001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
summarar|ward|၁|1,Sum Ma Rar Town,ဆွမ္မရာ မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,0264001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
summarar|ward|၂|2,Sum Ma Rar Town,ဆွမ္မရာ မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,0264002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
summarar|ward|၃|3,Sum Ma Rar Town,ဆွမ္မရာ မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,0264003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
surkhua|ward|ဆိုင်လိုသာရ်|hsenglotar,Surkhua Town,ဆူရ်ခွား မြို့,true,,,unresolved,ward,Hseng Lo Tar Quarter,ဆိုင်လိုသာရ် ရပ်ကွက်,hsenglotar,ဆိုင်လိုသာရ်,1,0360001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
surkhua|ward|ဆလုံပူး|salungpu,Surkhua Town,ဆူရ်ခွား မြို့,true,,,unresolved,ward,Sa Lung Pu Quarter,ဆလုံပူး ရပ်ကွက်,salungpu,ဆလုံပူး,1,0360002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
talokehtaw|ward|၁|1,Ta Loke Htaw Town,တလုတ္ထော် မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,1068001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
talokehtaw|ward|၂|2,Ta Loke Htaw Town,တလုတ္ထော် မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,1068002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
talokehtaw|ward|၃|3,Ta Loke Htaw Town,တလုတ္ထော် မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,1068003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
talokehtaw|ward|၄|4,Ta Loke Htaw Town,တလုတ္ထော် မြို့,true,,,unresolved,ward,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,4,၄,1,1068004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
talokehtaw|ward|၅|5,Ta Loke Htaw Town,တလုတ္ထော် မြို့,true,,,unresolved,ward,No (5) Quarter,အမှတ်(၅) ရပ်ကွက်,5,၅,1,1068005,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
tadar|ward|၁|1,Tadar Town,တံတား မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,1161001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
tadar|ward|၂|2,Tadar Town,တံတား မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,1161002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
tadar|ward|၃|3,Tadar Town,တံတား မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,1161003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
tadar|ward|၄|4,Tadar Town,တံတား မြို့,true,,,unresolved,ward,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,4,၄,1,1161004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
takaung|ward|၁|1,Takaung Town,တကောင်း မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,0561001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
takaung|ward|၂|2,Takaung Town,တကောင်း မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,0561002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
takaung|ward|၃|3,Takaung Town,တကောင်း မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,0561003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
tanhlweywarma|ward|၁အထက်ပိုင်း|1ahhtetpaing,Tan Hlwe Ywar Ma Town,တန်းလွဲရွာမ မြို့,true,,,unresolved,ward,No (1) (Ah Htet Paing) Quarter,အမှတ် (၁) (အထက်ပိုင်း) ရပ်ကွက်,1ahhtetpaing,၁အထက်ပိုင်း,1,0768001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
tanhlweywarma|ward|၂အလယ်ပိုင်း|2ahlelpaing,Tan Hlwe Ywar Ma Town,တန်းလွဲရွာမ မြို့,true,,,unresolved,ward,No (2) (Ah Lel Paing) Quarter,အမှတ် (၂) (အလယ်ပိုင်း) ရပ်ကွက်,2ahlelpaing,၂အလယ်ပိုင်း,1,0768002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
tanhlweywarma|ward|၃အောက်ပိုင်း|3aukpaing,Tan Hlwe Ywar Ma Town,တန်းလွဲရွာမ မြို့,true,,,unresolved,ward,No (3) (Auk Paing) Quarter,အမှတ် (၃) (အောက်ပိုင်း) ရပ်ကွက်,3aukpaing,၃အောက်ပိုင်း,1,0768003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
tanhlweywarma|ward|၄ရွာသစ်|4ywarthit,Tan Hlwe Ywar Ma Town,တန်းလွဲရွာမ မြို့,true,,,unresolved,ward,No (4) (Ywar Thit) Quarter,အမှတ် (၄) (ရွာသစ်) ရပ်ကွက်,4ywarthit,၄ရွာသစ်,1,0768004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
tanhlweywarma|ward|၅ကူးတို့ဆိပ်|5kutoetseik,Tan Hlwe Ywar Ma Town,တန်းလွဲရွာမ မြို့,true,,,unresolved,ward,No (5) (Ku Toet Seik) Quarter,အမှတ် (၅) (ကူးတို့ဆိပ်) ရပ်ကွက်,5kutoetseik,၅ကူးတို့ဆိပ်,1,0768005,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
tanhlweywarma|ward|၆မော်လှမော်|6mawhlamaw,Tan Hlwe Ywar Ma Town,တန်းလွဲရွာမ မြို့,true,,,unresolved,ward,No (6) (Maw Hla Maw) Quarter,အမှတ် (၆) (မော်လှမော်) ရပ်ကွက်,6mawhlamaw,၆မော်လှမော်,1,0768006,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
tarpun|ward|အလယ်ပိုင်း|ahlelpaing,Tar Pun Town,တာပွန် မြို့,true,,,unresolved,ward,Ah Lel Paing Quarter,အလယ်ပိုင်း ရပ်ကွက်,ahlelpaing,အလယ်ပိုင်း,1,1868003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
